,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
768,768,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5578/9781557885579.jpg,Performance Fuel Injection Systems,Matt Cramer,Paperback,3.5,26.47,$,29.9,9781557885579,Transport,dataset/Transport/0000769.jpg,"Looks at the combustion basics of fuel injection engines and offers information on such topics as VE equation, airflow estimation, setups and calibration, creating timing maps, and auxiliary output controls."
769,769,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4456/9781445634296.jpg,East of Suez,William H. Miller,Paperback,3.0,38.03,$,,9781445634296,Transport,dataset/Transport/0000770.jpg,"Exploring British naval policy during the first two governments of Harold Wilson (1964-70), this book analyses how the Navy Department of the Ministry of Defence and the Navy's professional leadership dealt with six years of defence reviews, retrenchment and strategic re-orientation. This period witnessed a dramatic blow to the service's self image and self confidence as a result of the cancellation of the large CVA-01 aircraft carrier, and a gradual process of realignment, reorientation and adaptation to the changed political environment, resulting in a recovery of self-confidence, a new strategy and the approval in principle of a class of small aircraft carriers. Taking advantage of the recently released official records, the study highlights for the first time just how in practice Mountbatten managed to dominate the Chiefs of Staff machinery, and how his power was undermined and diminished. It also demonstrates that, contrary to widespread historical opinion, Denis Healey was not necessarily set against carrier air power from his arrival in office and was willing to consider the procurement of a medium carrier for the navy. Furthermore, the work highlights the importance of the Mediterranean in the rehabilitation and renewal of self-confidence by the navy in the late 1960s. Although focusing primarily on policy and strategic matters, the book incorporates wider historical consideration, reviewing other factors that influenced policy-making such as foreign policy, financial resources, materiel, manpower and recruitment, in addition to the administrative machinery and the cultural environment of the time. In so doing, Dr Hampshire offers a vivid insight into the interactions of government and military at a critical juncture in the changing nature of Britain's global role."
770,770,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7603/9780760351895.jpg,Ferrari 70 Years,Dennis Adler,Hardback,3.5,28.23,$,30.9,9780760351895,Transport,dataset/Transport/0000771.jpg,"For 70 years, Ferrari has produced automotive works of art to fire the imaginations of car lovers worldwide. A stellar combination of beauty, performance, racing success, exclusivity and Italian flair have combined to make Ferrari the world's most iconic carmaker. All these traits coalesce in the form of Ferrari's road cars. From the 125S in 1947, to the versatile 340 in the 1950s, to the stunning 250s and 275s of the 1960s, to the Daytona, to the shocking F40, to the modern era's outrageous hypercars the Enzo and LaFerrari, no other sports car manufacturer has so consistently set the bar for style and performance. It's a near unbroken 70-year run of hits. Ferrari 70 Years lifts the hood on Ferrari's sports car history beginning in 1947, but also touches on Enzo Ferrari's early career with Alfa-Romeo before he launched his iconic company. Author Dennis Adler offers Ferrari owners and fans an engaging and comprehensive history of Maranello's extensive sports car range. Adler's detailed text is accompanied by his gorgeous photography and supplemented by fascinating images from Ferrari's historic archive. There is simply no better way to celebrate Ferrari's fantastic history."
771,771,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4729/9781472917935.jpg,Rescue Pilot,Jerry Grayson,Hardback,4.0,25.96,$,,9781472917935,Transport,dataset/Transport/0000772.jpg,"When people are stranded in remote locations, itÕs time to call in the wilderness rescue pilots. These gutsy flyers often travel around rough terrain and in severe weather to find people in danger. One small mistake could send their aircraft crashing to the ground! Find out more about these brave pilots in this exciting title for reluctant readers."
772,772,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9324/9781932494600.jpg,How to Re-build GM LS-Series Engines,Chris Werner,Paperback,4.0,19.4,$,29.9,9781932494600,Transport,dataset/Transport/0000773.jpg,"With the increasing popularity of GM's LS-series engine family, many enthusiasts are ready to rebuild. The first of its kind, How to Rebuild GM LS-Series Engines, tells you exactly how to do that. The book explains variations between the various LS-series engines and elaborates up on the features that make this engine family such an excellent design. As with all Workbench titles, this book details and highlights special components, tools, chemicals, and other accessories needed to get the job done right, the first time. Appendicies are packed full of valuable reference information, and the book includes a Work-Along Sheet to help you record vital statistics and measurements along the way."
773,773,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8499/9781849906357.jpg,Top Gear: How to Parachute into a Moving Car,Richard Porter,Hardback,3.5,12.18,$,12.4,9781849906357,Transport,dataset/Transport/0000774.jpg,"Life is full of complications. From buying petrol and driving on a motorway to using a microwave oven and becoming a Formula 1 driver, all men have suffered from the stresses and inconveniences of the modern world. Happily, this handy book will solve all of these problems by applying the unique brand of Top Gear logic to a range of everyday situatons, such as making a ham sandwich, designing a supercar, receiving directions and, of course, how to parachute into a moving car."
774,774,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8479/9781847978790.jpg,How to Convert your Volkswagen T4/T5 into a Camper Van,Lawrence Butcher,Hardback,4.5,23.93,$,24.0,9781847978790,Transport,dataset/Transport/0000775.jpg,"The ultimate guide to converting your Volkswagen T4 or T5 into a camper van, at home or in the workshop. With step-by-step instructions and photography throughout, this book clearly demonstrates how to safely and effectively transform your VW van into a practical, affordable camper using DIY skills, and basic hand and power tools. Geared towards the home-builder, the book covers: buying guides and planning; tools, materials, costs and legalities; insulation, carpet lining and flooring; fitting a pop-top roof and windows; building interior units, doors and drawers; fitting a rock and roll bed, roof beds and swivel seats, and finally, installing water, gas and electricity, with safety at the forefront. Fully illustrated with 435 colour photographs and step-by-instructions."
775,775,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9047/9781904788676.jpg,How to convert Volkswagen T5 Van to Camper,Lindsay Porter,Paperback,4.0,56.13,$,,9781904788676,Transport,dataset/Transport/0000776.jpg,"The ultimate guide to converting your Volkswagen T4 or T5 into a camper van, at home or in the workshop. With step-by-step instructions and photography throughout, this book clearly demonstrates how to safely and effectively transform your VW van into a practical, affordable camper using DIY skills, and basic hand and power tools. Geared towards the home-builder, the book covers: buying guides and planning; tools, materials, costs and legalities; insulation, carpet lining and flooring; fitting a pop-top roof and windows; building interior units, doors and drawers; fitting a rock and roll bed, roof beds and swivel seats, and finally, installing water, gas and electricity, with safety at the forefront. Fully illustrated with 435 colour photographs and step-by-instructions."
776,776,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8995/9783899555691.jpg,The Journey,Michelle Galindo,Hardback,4.5,38.18,$,39.9,9783899555691,Transport,dataset/Transport/0000777.jpg,"After years of drug abuse and dealing, Kevin Clark's life was spiraling downward. Food and money were hard to come by, and he was in and out of jail. He burned every bridge he had. Eventually, he ended up homeless, and he wanted out. All the while, he had a vision of a book of titles. Dreaming up book titles kept him alive at times. He began writing titles down on anything he could find. High and alone in a hotel room, he would write them on hotel stationary. Hungry and cold, living in a car, he would write them on napkins. Finding himself in prison again, he cried out to his father, God, to please help him. God answered his prayers. At his sentencing hearing, the judge gave him an option of a court-mandated rehab program. During his recovery, his vision for The Book of Titles became clear. Just as the titles were God's gift to him, he would like to share this gift with you."
777,777,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9105/9781910584231.jpg,Motocourse Annual 2016: The World's Leading Grand Prix & Superbike Annual 2016,Neil Spalding,Hardback,4.5,65.32,$,,9781910584231,Transport,dataset/Transport/0000778.jpg,"MOTOCOURSE 2020-2021 celebrates its 45th year of publication - and despite the World pandemic throwing the sport into chaos, what a year it was for motorcycle racing! In a thrilling MotoGP season, Marc Marquez and Honda were expected to be the dominant force once more, but an accident in the opening round saw him side-lined for much of the season and left him with but a slim chance of retaining his MotoGP crown. Other riders stepped up in his absence and shared out victories. Ducati's Andrea Dovizioso, and Yamaha's trio of Maverick Vinales, Fabio Quartararo and Franco Morbidelli all took to the top step of the podium. The emergence of KTM as a race winning machine saw both Brad Binder and Miguel Oliveira join the list of first time winners, in a close fought battle for supremecy throughout the whole of the MotoGP field. Once again, Valentino Rossi defied the years to remain at the sharp end of the grid, whilst the Suzuki pair of Alex Rins and Joan Mir both looked equally capable of adding to the list of winners in an enthralling contest for the title. Editor Michael Scott provides a no-holds-barred assessment of all the aspects of a compelling season's action. MOTOCOURSE alone has full coverage of the support classes, Moto2 and Moto3, where Italian riders Luca Marini, Estea Bastinanini, Marco Bezzecchi were contenders to clinch the Moto2 crown, whilst Albert Arenas, Ai Ogura and John McPhee hotly disputed the Moto3 title. In World Superbikes, Kawasaki's dominance was challenged by Ducati's Scott Redding, with Jonathan Rea looking to retain his championship title for the sixth successive year, ahead of the chasing pack including Alavaro Bautista, Chaz Davies and Yamaha's Michael van der Mark. No book covers the motorcycle racing world in as much detail as MOTOCOURSE, which, in addition to the two major world series covers The World Supersport Championship, The British Superbike Championship and the AMA USA Superbike series. Incredible value for money, with 304 large-format pages, bursting with over 450 stunning colour photographs from the world's finest photographers, MOTOCOURSE covers it all. No wonder MOTOCOURSE is regarded worldwide as 'The Bible of Motorcycle Racing'."
