,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
38,38,38,38,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753826614.jpg,Life,Keith Richards,Paperback,4.0,11.18,$,13.9,9780753826614,Art-Photography,dataset/Art-Photography/0000039.jpg,"The dizzying new novel by Fiona Maazel, a National Book Foundation ""5 Under 35"" * A New York Times Book Review Notable Book of the Year * A New York Times Book Review Editors' Choice * A Kansas City Star, VICE, and Largehearted Boy Best Book of the Year * One of Book Riot's ""Seven Funniest Novels of 2013"" * * One of the Millions's Most Anticipated Books of 2013 * An April IndieNext Pick* Thurlow Dan is the founder of the Helix, a cult that promises to cure loneliness in the twenty-first century. With its communes and speed-dating, mixers and confession sessions, the Helix has become a national phenomenon—and attracted the attention of governments worldwide. But Thurlow, camped out in his Cincinnati headquarters, is lonely—for his ex-wife, Esme, and their daughter, whom he hasn't seen in ten years. Esme, for her part, is a covert agent who has spent her life spying on Thurlow, mostly to protect him from the law. Now, with her superiors demanding results, she recruits four misfits to botch a reconnaissance mission in Cincinnati. But when Thurlow takes them hostage, he ignites a siege of the Helix House that will change all their lives forever. With fiery, exuberant prose, Fiona Maazel takes us on a wild ride through North Korea's guarded interior and a city of vice beneath Cincinnati, a ride that twists and turns as it delves into an unsettled, off-kilter America. Woke Up Lonely is an original and deeply funny novel that explores our very human impulse to seek and repel intimacy with the people who matter to us most."
39,39,39,39,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7863/9781786331502.jpg,Daisy Jones and The Six,TAYLOR JENKINS REID,Hardback,4.0,14.67,$,16.0,9781786331502,Art-Photography,dataset/Art-Photography/0000040.jpg,"NATIONAL AND NEW YORK TIMES BESTSELLER WINNER OF THE 2019 GOODREADS CHOICE AWARD FOR HISTORICAL FICTION A NEW YORK TIMES EDITORS' CHOICE NAMED ONE OF THE BEST BOOKS OF THE YEAR BY The Washington Post • Esquire • Glamour • CBC • NPR • Marie Claire • Real Simple • Good Housekeeping • Parade • Shelf Awareness • BookRiot • E! News • Mental Floss • Paste ""I devoured Daisy Jones & The Six in a day, falling head over heels for it. Daisy and the band captured my heart."" —Reese Witherspoon (Reese's Book Club x Hello Sunshine book pick) A gripping novel about the whirlwind rise of an iconic 1970s rock group and their beautiful lead singer, revealing the mystery behind their infamous breakup. Everyone knows Daisy Jone & The Six: The band's album Aurora came to define the rock 'n' roll era of the late seventies, and an entire generation of girls wanted to grow up to be Daisy. But no one knows the reason behind the group's split on the night of their final concert at Chicago Stadium on July 12, 1979 . . . until now. Daisy is a girl coming of age in L.A. in the late sixties, sneaking into clubs on the Sunset Strip, sleeping with rock stars, and dreaming of singing at the Whisky a Go Go. The sex and drugs are thrilling, but it's the rock 'n' roll she loves most. By the time she's twenty, her voice is getting noticed, and she has the kind of heedless beauty that makes people do crazy things. Also getting noticed is The Six, a band led by the brooding Billy Dunne. On the eve of their first tour, his girlfriend Camila finds out she's pregnant, and with the pressure of impending fatherhood and fame, Billy goes a little wild on the road. Daisy and Billy cross paths when a producer realizes that the key to supercharged success is to put the two together. What happens next will become the stuff of legend. The making of that legend is chronicled in this riveting and unforgettable novel, written as an oral history of one of the biggest bands of the seventies. Taylor Jenkins Reid is a talented writer who takes her work to a new level with Daisy Jones & The Six, brilliantly capturing a place and time in an utterly distinctive voice."
40,40,40,40,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465050659.jpg,The Design of Everyday Things,Donald A. Norman,Paperback,4.0,14.22,$,,9780465050659,Art-Photography,dataset/Art-Photography/0000041.jpg,
41,41,41,41,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7716/9781771642484.jpg,The Hidden Life of Trees,Peter Wohlleben,Hardback,4.0,16.53,$,18.99,9781771642484,Art-Photography,dataset/Art-Photography/0000042.jpg,Sunday Times Bestseller ‘A paradigm-smashing chronicle of joyous entanglement’ Charles Foster Waterstones Non-Fiction Book of the Month (September) Are trees social beings? How do trees live? Do they feel pain or have awareness of their surroundings?
42,42,42,42,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349113913.jpg,Me Talk Pretty One Day,David Sedaris,Paperback,4.0,7.38,$,11.4,9780349113913,Art-Photography,dataset/Art-Photography/0000043.jpg,"A new collection from David Sedaris is cause for jubilation. His recent move to Paris has inspired hilarious pieces, including Me Talk Pretty One Day, about his attempts to learn French. His family is another inspiration. You Cant Kill the Rooster is a portrait of his brother who talks incessant hip-hop slang to his bewildered father. And no one hones a finer fury in response to such modern annoyances as restaurant meals presented in ludicrous towers and cashiers with 6-inch fingernails. Compared by The New Yorker to Twain and Hawthorne, Sedaris has become one of our best-loved authors. Sedaris is an amazing reader whose appearances draw hundreds, and his performancesincluding a jaw-dropping impression of Billie Holiday singing I wish I were an Oscar Meyer weinerare unforgettable. Sedariss essays on living in Paris are some of the funniest hes ever written. At last, someone even meaner than the French! The sort of blithely sophisticated, loopy humour that might have resulted if Dorothy Parker and James Thurber had had a love child. Entertainment Weekly on Barrel Fever Sidesplitting Not one of the essays in this new collection failed to crack me up; frequently I was helpless. The New York Times Book Review on Naked"
43,43,43,43,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0628/9780062801975.jpg,Homebody,Joanna Gaines,Hardback,4.0,26.47,$,40.1,9780062801975,Art-Photography,dataset/Art-Photography/0000044.jpg,"Text & Presentation is an annual publication devoted to all aspects of theatre scholarship. It represents a selection of the best research presented at the international, interdisciplinary Comparative Drama Conference. This anthology includes papers from the 31st annual conference held in Los Angeles, California. Topics covered include Chicano theatre, the Vietnam War and 9/11 in the French theatre, actresses and modern Hamlet, Asian theatre, Antigone in pre- and post-communist Germany, adapting an Internet comic strip for the stage, and the future of dramatic literature in the academy, among others."
44,44,44,44,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753545669.jpg,Release Your Anger: Midnight Edition: An Adult Coloring Book with 40 Swear Words to Color and Relax,James Alexander,Paperback,4.5,9.45,$,11.4,9780753545669,Art-Photography,dataset/Art-Photography/0000045.jpg,
45,45,45,45,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5796/9781579656652.jpg,The Kinfolk Home,Nathan Williams,Hardback,3.5,27.84,$,30.95,9781579656652,Art-Photography,dataset/Art-Photography/0000046.jpg,"New York Times bestseller When The Kinfolk Table was published in 2013, it transformed the way readers across the globe thought about small gatherings. In this much-anticipated follow-up, Kinfolk founder Nathan Williams showcases how embracing that same ethos—of slowing down, simplifying your life, and cultivating community—allows you to create a more considered, beautiful, and intimate living space. The Kinfolk Home takes readers inside 35 homes around the world, from the United States, Scandinavia, Japan, and beyond. Some have constructed modern urban homes from blueprints, while others nurture their home’s long history. What all of these spaces have in common is that they’ve been put together carefully, slowly, and with great intention. Featuring inviting photographs and insightful profiles, interviews, and essays, each home tour is guaranteed to inspire."
46,46,46,46,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444734164.jpg,Is it Just Me?,Miranda Hart,Paperback,4.0,8.35,$,12.9,9781444734164,Art-Photography,dataset/Art-Photography/0000047.jpg,"W hats a mom to do when her family drives her crazy? Write about it, of course. This is one womans story about her family and the driving force behind her reasons to e-mail to her friends about what its like to be part of the insanity that is her life. Join Sue as she writes about her everyday adventures being a mother, wife, teacher, chauffer, cook, doctor and all around go-to gal that comes with having three over-the-top children. (And just be thankful that it isnt you living her crazy life!)"
47,47,47,47,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4867/9780486789644.jpg,Creative Haven Creative Cats Coloring Book,Marjorie Sarnat,Paperback,4.5,5.22,$,,9780486789644,Art-Photography,dataset/Art-Photography/0000048.jpg,"Cat fanciers and coloring enthusiasts will be enchanted with this gallery of original designs. More than 30 full-page portraits of pretty pussycats form a rich tapestry of motifs that includes hearts, flowers, and paisleys in various patterns. Pages are perforated and printed on one side only for easy removal and display. Specially designed for experienced colorists, Creative Cats and other Creative Haven® adult coloring books offer an escape to a world of inspiration and artistic fulfillment. Each title is also an effective and fun-filled way to relax and reduce stress."
48,48,48,48,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8476/9781847679277.jpg,An Idiot Abroad,Karl Pilkington,Paperback,4.0,8.47,$,12.4,9781847679277,Art-Photography,dataset/Art-Photography/0000049.jpg,"Presenting the Travel Diaries of Karl Pilkington: Adventurer. Philosopher. Knob head. Karl Pilkington isn’t keen on travelling. Given the choice, he’ll go on holiday to Devon or Wales or, at a push, eat English food on a package holiday in Majorca. Which isn’t exactly Michael Palin, is it? So what happened when he was convinced by Ricky Gervais and Stephen Merchant to go on an epic adventure to see the Seven Wonders of the World? Travel broadens the mind, right? You’d think so..."
49,49,49,49,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8609/9781860969454.jpg,"Music Theory in Practice, Grade 4",Eric Taylor,Sheet music,4.0,8.23,$,8.3,9781860969454,Art-Photography,dataset/Art-Photography/0000050.jpg,"This introduction to the essential elements of music is ideal for students preparing for examinations, as well as an excellent resource for everyone learning to read music."
